MarkerName	Weight	Zscore	P-value	Direction
Q13207	200	-0.13103327746702637	0.8957489827363165	?-
O60609	300	-0.6233425883721231	0.5330594168178497	-?
Q8TDY4	200	0.937810581593857	0.3483417621613677	?+
P04275	300	-1.1984134228236314	0.2307561094550692	-?
Q9Y6T7	200	0.7098189813158282	0.4778163968028057	?+
P10109	500	0.8995702650764332	0.3683489871659059	++
Q8IVF7	200	1.7882063874099399	0.0737427161592893	?+
Q6ZNG2	200	-0.29905918462161996	0.7648948878433068	?-
P48960	300	0.6784991229102074	0.4974552797528292	+?
O15382	500	-0.9292833945890296	0.35274223852269226	--
O14798	300	0.21874625955164181	0.8268477116063243	+?
Q9BU89	200	0.4144437729203716	0.6785491371985088	?+
O95393	300	1.700976062052083	0.0889474823115521	+?
O94856	300	4.608445092480881	4.056914760351828e-06	+?
O60356	200	1.2201921228195505	0.2223920522989709	?+
O60245	300	1.7209435033016072	0.0852610763640901	+?
P30203	300	3.1499023195200433	0.0016332505986543	+?
E5RJ46	200	0.5278579530054844	0.5975979301115523	?+
Q8WTU0	200	0.8502310041171972	0.3951966675482402	?+
P40818	300	0.8539463542108034	0.3931347140309769	+?
Q9UHA7	200	-0.8565918140439767	0.3916705113253315	?-
P10606	300	0.9702552999471353	0.3319192522709839	+?
P20794	200	0.4692580367623759	0.6388852060732189	?+
Q9Y546	200	-0.5458689479764319	0.5851560246523906	?-
O75355	200	0.030221778476100355	0.9758901797508432	?+
Q15773	200	1.1152238641578323	0.2647545020852312	?+
Q30KQ4	200	-1.3127927572225406	0.1892527912624635	?-
Q9BV57	200	0.39664502594994083	0.6916292444867465	?+
O15018	500	2.1195796930480517	0.03404150650652996	++
Q2NKX8	200	0.6012949928503223	0.5476435239897046	?+
Q4KWH8	200	-0.486650357624099	0.6265061304878852	?-
P38484	300	5.008338487918249	5.490191888749658e-07	+?
P22223	300	0.4706106966272528	0.6379187676005056	+?
P02765	300	1.5651591674157384	0.1175455930868077	+?
P14416	200	0.4553493469262159	0.6488579301172683	?+
P17980	500	0.4102370449626635	0.6816320685049702	-+
Q8NA66	200	1.0347830880718178	0.300770222684477	?+
Q2TBE0	200	0.18567859993978938	0.8526968112480424	?+
O94991	200	-2.7687944822706814	0.0056264113837534	?-
Q96MW1	200	0.1046222027596857	0.916675596136072	?+
O75460	300	3.310636381899103	0.0009308407967046	+?
Q8N2Z9	200	-0.3252969133947563	0.744956366704685	?-
P41271	300	-0.06218742903636009	0.9504135732895138	-?
Q9UPV0	200	-1.2214357958672422	0.2219210609470945	?-
P30047	300	4.0494501191523256	5.133811842298653e-05	+?
P04090	300	0.14727956027719544	0.8829113650730683	+?
P55010	500	2.2152667267428017	0.02674176224532594	++
P10301	500	1.4654994205207923	0.14278471034810783	++
Q96P31	200	2.8780817495380155	0.0040010144152684	?+
P32745	200	0.5717191155964846	0.567512281961364	?+
P10646	300	4.8173886953527685	1.4544917787585604e-06	+?
O15213	300	-0.9431000844037789	0.3456297125840216	-?
A2VCK2	200	-0.24617133318911352	0.8055496056307312	?-
Q9UKD1	200	1.7426911968970247	0.0813875701833802	?+
Q9Y3B8	200	-0.6139445703399445	0.5392519562863575	?-
Q8N865	200	-1.1272562435086346	0.2596341568538768	?-
P16870	300	-2.3144230421302714	0.0206445281551518	-?
Q6ZVF9	200	0.3991694677607481	0.6897683387795237	?+
O43310	200	0.6838844287108853	0.4940481474231257	?+
Q09MP3	200	2.497105363441209	0.0125211746858122	?+
Q99986	200	-0.6494712258828458	0.5160338391486619	?-
Q4G0X9	200	2.4169316076745844	0.015651957706718	?+
P16278	300	2.2251802760138144	0.0260691383984484	+?
Q15018	200	0.7036712854102541	0.4816375065093417	?+
Q5T3I0	200	1.309513263589675	0.1903605478651409	?+
Q9UJY5	200	-0.46590775719872507	0.6412815283882545	?-
P25774	300	2.536837832267473	0.0111858757044956	+?
Q49AM1	200	1.4014589209500368	0.1610768834083202	?+
O75493	500	-1.1741330538538959	0.24034173574271434	-+
Q8NET5	200	0.3483642897599881	0.72756661751477	?+
Q8TDX7	200	1.9626090320158058	0.049691620432336	?+
Q86UE6	200	1.2540962381497645	0.209807027543396	?+
Q6PGN9	200	3.7521367924377156	0.0001753337450366	?+
O95835	300	2.3804133164511154	0.0172932291779358	+?
Q9BVN2	200	0.6384452306426784	0.5231838957362096	?+
Q9BXJ7	200	1.7667421920475908	0.0772714138907324	?+
P14210	300	3.776213018629084	0.0001592308271222	+?
Q8WWH4	200	-0.15573280975159418	0.8762436342414414	?-
P09874	500	0.5549457905291038	0.5789317400399623	++
P46926	300	0.31278524748259257	0.7544438242248449	+?
P52788	300	0.24142600535828174	0.8092249593887466	+?
Q8WXX0	200	1.0183799179691462	0.3084974420275559	?+
P43627	300	0.4320368168076274	0.6657146549080273	+?
P50053	300	3.136746949202552	0.0017083350237196	+?
Q8N264	200	0.667493398837886	0.5044570247997016	?+
Q86T23	200	-1.6665335278047857	0.0956071960307317	?-
P0DML2	300	0.32045617609225036	0.748622546475588	+?
Q9P1Q0	200	1.7135394120640977	0.0866133491262217	?+
Q6PH85	200	-0.4130754781512201	0.67955131490563	?-
Q64LD2	200	0.9412747542464485	0.3465640767139418	?+
Q96PD4	200	-0.9512026363370563	0.3415015204066787	?-
P0DMU3	200	0.3588550304343682	0.719703542392799	?+
Q8WU58	200	1.2855994959084704	0.1985828727668733	?+
Q96S96	200	-1.0851187392370132	0.2778690686573913	?-
O75592	300	0.8062449861582804	0.4201016044319793	+?
Q96S15	200	2.123657800918368	0.0336987684669546	?+
O15212	500	0.6081143103299022	0.5431116617250555	-+
Q9UQ88	200	-0.6580107970677019	0.5105311932646258	?-
O15111	200	2.2611300255033733	0.0237512065819652	?+
Q9HC78	200	2.4112322127676347	0.015898722280238	?+
Q9H4R4	200	-1.0877772839608186	0.2766934401126246	?-
P49765	300	0.08627311989188645	0.9312493060078796	+?
Q8N4L8	200	0.2423572350157128	0.8085033681981908	?+
Q969H4	200	-0.5141990377891625	0.6071128404298911	?-
Q9NRJ2	200	-0.9715469513809533	0.3312759845465164	?-
Q14849	200	-0.912636256968667	0.361433878840393	?-
Q01954	200	0.4924109895782976	0.6224288319796938	?+
Q8IU60	200	1.349793778806259	0.1770821409655094	?+
Q96AA8	200	0.5623532759514728	0.5738753466690498	?+
A8MYV0	500	0.8488472218703241	0.39596631000152616	++
Q9NW64	200	0.6564721315812023	0.5115203929055202	?+
Q9ULK2	200	-1.32053640812972	0.1866559886119829	?-
P24666	300	1.7520285078735804	0.079768906072456	+?
Q09428	200	-0.14690138666243738	0.8832098573997695	?-
O43405	300	3.1673124943071467	0.001538548921098	+?
Q86V35	200	0.31832966706725213	0.7502348827652536	?+
Q6P0Q8	200	0.39742869532079883	0.691051358437846	?+
Q5T4W7	200	-1.9954195348130943	0.0459971421063149	?-
Q8TEU7	200	0.7020597084553206	0.4826419280696691	?+
O15264	500	0.20698992574323627	0.8360177262204324	+-
O43504	300	-0.7070897141897314	0.4795107275653602	-?
Q00537	200	3.3011311546207125	0.0009629585662751	?+
Q86Y26	200	-2.632966488361715	0.0084642698392886	?-
P09326	300	1.2505493918013042	0.2110989244194976	+?
O60828	500	-0.5602357563610312	0.5753186408861162	+-
Q2M1Z3	200	0.8711554815027445	0.3836692638627024	?+
P07101	200	-1.2911087989412495	0.1966659533998689	?-
A1L4H1	300	5.9358470468540006	2.9233224144723157e-09	+?
Q8IV63	200	-0.28871069657379705	0.7728027764429597	?-
P18031	300	1.2360559568996714	0.2164377646060031	+?
P32321	300	0.5723480844353326	0.567086179800743	+?
P09455	500	1.325283945863554	0.1850769916750289	++
Q96LB8	200	0.451814073457828	0.6514029302608159	?+
Q6P0N0	200	-1.1561571438258986	0.2476168858084049	?-
P18848	500	0.7834014760675782	0.43339138964067603	++
Q8NEZ5	200	0.40802969636582603	0.6832518730425765	?+
P09543	300	0.6843103498600428	0.4937792128149993	+?
P54709	500	-0.3660995379885405	0.7142908022521575	-+
Q92613	200	-0.17267954624220297	0.8629033219928732	?-
O60760	500	0.3882627067443697	0.6978216324078137	+-
Q96G30	200	-0.6719998057492126	0.5015838199837594	?-
Q7Z6M1	200	0.4979219740297592	0.6185390385887257	?+
P07225	300	4.0484692398488376	5.155370804838148e-05	+?
Q9Y2J8	200	0.37969079542896406	0.7041749535849875	?+
P17010	200	0.6298549927424429	0.5287894618764173	?+
Q9Y6F8	200	1.7708254460640782	0.0765897330796081	?+
Q8WXF3	200	0.5644426252097295	0.5724529367550701	?+
P26010	300	2.6747191064470623	0.0074791885718815	+?
O15553	200	-0.5870479106454605	0.5571715298477027	?-
Q9Y6I3	200	1.4334701943150836	0.1517235108394318	?+
Q9BX63	200	0.6534313397326384	0.5134782400958997	?+
Q8WYA0	200	2.7847839711051448	0.0053563396070287	?+
P33316	300	0.33547551692589767	0.7372664104094713	+?
Q9ULY5	200	0.10015054796128782	0.9202248055525682	?+
Q96KN1	200	1.541742009616395	0.1231362990137775	?+
O94813	300	1.528708388919599	0.1263367517243658	+?
Q05D60	200	0.03464823246351144	0.9723602406241196	?+
P02771	300	0.5318777200249335	0.5948106893096029	+?
Q9BSU3	200	0.13757425717395758	0.8905769018378833	?+
P25398	200	0.6801948663234613	0.4963810824905649	?+
Q9HB29	200	0.4650172108860991	0.6419191315385078	?+
P20810	200	0.6486502902842894	0.5165644417588224	?+
O15033	200	-1.6542594009743663	0.0980748182026664	?-
P18627	300	0.11120132306900093	0.911456702484213	+?
Q8NG27	200	-1.577486488999349	0.1146836285221482	?-
Q8NI35	200	-0.08611044917650727	0.9313786172387348	?-
Q7L190	200	-0.8509796547077643	0.3947806546350457	?-
P78556	300	4.24291856338918	2.2063151540490025e-05	+?
Q6DN90	200	0.06795388356598435	0.9458223449610638	?+
O75781	300	1.0351765548361347	0.3005864657942937	+?
Q7Z3B3	200	0.17634952657105685	0.8600193550889361	?+
Q8IWI9	200	1.3291007781487916	0.1838147236022348	?+
Q9UI47	200	2.446198388926701	0.0144371535038685	?+
P51693	300	-4.48368666325242	7.336436753533757e-06	-?
P48357	300	1.4124370842370306	0.1578213036626143	+?
P00751	300	2.8263493125382886	0.0047081890201396	+?
Q9BQS8	200	2.5037261339512114	0.012289311886336	?+
Q96Q89	200	1.315805193635333	0.1882394356476713	?+
Q86XP0	200	-0.8219879588443364	0.41108375001146	?-
P08118	300	-0.14506432791265464	0.88466008251972	-?
Q02083	300	0.1803439880150248	0.8568825243124513	+?
Q8NEM8	200	1.4900342348366702	0.1362152345625862	?+
A1E959	500	1.3930045876662143	0.16361840339057887	++
O15400	300	0.7193055979841702	0.4719526474933734	+?
O00194	300	-0.09637134027229803	0.9232256533053376	-?
A6NLU5	300	-0.6974243811471612	0.485537247776278	-?
Q92797	200	0.6444383109902114	0.5192912482176106	?+
P05783	300	4.477219670786968	7.562142763213341e-06	+?
P58340	200	0.15236255737264578	0.8789009871293108	?+
P37108	300	0.16483217234731637	0.8690760805175559	+?
P07204	300	1.0754901945221143	0.2821553199078306	+?
Q53QW1	200	0.9088705027144547	0.363418485744754	?+
Q8N9C0	200	-0.9263640574375515	0.3542568163711677	?-
P07741	300	0.8256064140001509	0.4090273955172878	+?
P57796	200	2.0455770584026713	0.0407980005226898	?+
Q08379	200	-0.9209969006512457	0.3570520451698425	?-
P54687	300	3.142329106824023	0.0016760952376223	+?
Q86VY4	200	0.10509333101375468	0.9163017510806892	?+
O94941	200	1.867506934985103	0.0618308292802306	?+
Q99259	200	-0.8071148644331384	0.4196003089692051	?-
Q7Z4W2	200	1.0557284563747449	0.2910922924186527	?+
Q8IX95	200	-0.1516969948921638	0.8794259274710536	?-
Q659C4	200	1.2479669801964715	0.2120431496859371	?+
P35070	500	0.16293078194250685	0.8705729341728985	+-
Q9NPF5	200	-0.5722214472957105	0.5671719592577426	?-
Q9UKT4	200	-0.5356686737349601	0.5921875575493643	?-
Q8N7U9	200	-0.7361778469160517	0.4616224721439246	?-
Q9NYF0	200	0.3095264956757341	0.756921060417387	?+
P50895	300	0.4977823462843165	0.6186374601777087	+?
Q86VG3	200	0.9765040365855483	0.3288147485262441	?+
Q13796	200	1.5205983586804317	0.1283606589616121	?+
O76070	300	2.9890307239019602	0.0027986398829601	+?
P39060	300	1.688806321612761	0.0912565519882569	+?
Q9H0Y0	200	-0.28779716965151714	0.7735020040431017	?-
Q9H461	200	1.6827859813367605	0.0924165298019246	?+
Q6Q8B3	200	-0.11946517439349805	0.904906829213216	?-
Q99653	200	-0.052457860096434585	0.9581638718474512	?-
P49223	300	-0.36963355913005974	0.7116555427634969	-?
Q6ZU65	200	1.5508356714444986	0.1209410696836818	?+
Q14353	200	0.13323049771912637	0.8940110921492149	?+
Q15059	200	0.4029945750949754	0.6869522153468872	?+
Q96M83	200	-0.15405569658743926	0.8775658201771448	?-
Q92918	200	0.5828471257706733	0.559996217370032	?+
Q5VWQ8	200	1.8098844274362478	0.0703137115486706	?+
Q7Z5L4	200	-1.1723898887992448	0.2410405571357434	?-
Q86SG4	200	1.405894345793083	0.1597555005586691	?+
P08579	300	-0.40510542771795477	0.6854000169559882	-?
P26927	300	1.0819405746414839	0.2792789341729641	+?
P30084	300	2.419748339583079	0.0155312515988774	+?
P52209	300	1.134247492590477	0.2566907474901252	+?
P16284	300	0.9794425594095503	0.3273613570708293	+?
Q5H9B9	200	0.3295613720446525	0.7417314139724057	?+
O96017	500	-1.1597949231890567	0.24613231157644866	--
C9J069	200	1.2180556642894613	0.2232028203832895	?+
P33121	500	-0.18340448866865822	0.8544806541564424	+-
O95456	200	0.06857918940665286	0.9453245843074528	?+
O75347	300	1.0558764810974046	0.2910246504569463	+?
Q3MIW9	200	-0.030965484986056155	0.9752970654560854	?-
P43487	300	0.5131098015084304	0.6078745156536707	+?
O60896	200	0.7091522991391269	0.4782299710833826	?+
P80303	300	2.03890609317701	0.0414594006808382	+?
P43007	300	-0.6631302486063172	0.5072471392608597	-?
Q99550	200	1.0501396590847845	0.2936539072009795	?+
Q8NDM7	200	0.4540586726510645	0.6497865976318826	?+
O14944	300	3.537156133385579	0.0004044604866102	+?
D6REC4	200	0.10820622352385222	0.913832108287105	?+
Q05066	200	0.6970954579364146	0.4857430565117424	?+
Q8WYN0	200	0.567897413088729	0.5701046286252175	?+
P48061	300	-1.5020293068474275	0.1330895402459836	-?
P29459_P29460	300	1.1709156319349607	0.2416326911037934	+?
P08582	300	-2.111009351806307	0.034771508052124	-?
P26378	500	0.21031672766672965	0.83342048046139	-+
Q9UHF7	200	0.9270728063683303	0.353888734104164	?+
Q9NPA8	200	1.4409953238160607	0.1495860038756119	?+
P98194	200	-0.6445019108538225	0.5192500189199797	?-
O60911	300	0.8286200202555406	0.407319455725626	+?
Q15904	200	-0.7944089466631005	0.4269573974699406	?-
P04118	300	0.47514252239504595	0.6346853917816324	+?
Q13489	200	-1.5370309140164817	0.124285739243411	?-
O00257	200	-0.315541058137429	0.7523508821513846	?-
O15467	300	3.4625452449350527	0.0005350919403221	+?
Q8IZ41	200	2.756060730878498	0.0058502133638188	?+
Q9NS87	200	0.4296188546560382	0.6674729193961264	?+
Q9H3U1	200	1.760896052287259	0.078255998226672	?+
P09382	300	0.3970518863253807	0.691329198917181	+?
P40198	500	2.265667969454786	0.023471720082648806	++
Q9GZV4	200	0.400419317498647	0.6888476984595941	?+
Q8N183	200	0.031559378100693355	0.974823438819706	?+
P52789	500	-0.9320107436231243	0.35133097317752726	--
Q9Y3M8	200	1.0665969410439688	0.2861538824148738	?+
P63098	300	2.183026700467392	0.0290338437878666	+?
P47736	200	1.633747528864636	0.1023118740236706	?+
O43291	300	0.9991802960355748	0.3177073591708822	+?
P62736	300	2.3447596940847113	0.019039346328466	+?
Q5T681	200	-1.5228079220306527	0.1278067674239444	?-
P00519	300	2.6549315308007215	0.0079324507513066	+?
Q8WTS6	200	0.8508219224892631	0.39486828182581	?+
Q8N6N7	200	1.1886276023132194	0.2345862411410693	?+
Q7Z417	200	1.7093474195943312	0.0873866144329362	?+
Q6ZMT1	200	1.7227982024810413	0.0849250239619927	?+
Q03721	200	-0.10244817132031325	0.9184009495983856	?-
P01019	300	0.009159480714719398	0.9926918939398136	+?
Q96N95	200	1.0891090222817175	0.2761058117050418	?+
O60476	300	2.413668289002205	0.015792832826994	+?
P54826	200	1.8812124016965308	0.0599430313805597	?+
P29622	300	6.514772904212506	7.279971257686656e-11	+?
Q5T5A4	200	-0.986129340572225	0.3240696473928361	?-
Q2M1P5	200	1.5758692147928373	0.1150559470358203	?+
Q9UG22	200	-0.5014245802579353	0.6160723443240227	?-
A2RU37	200	2.9236557467772752	0.0034594711022669	?+
O14618	300	0.808555785214055	0.4187707059629095	+?
P05113	500	-0.4137121774104975	0.6790849078193113	-+
Q9NQZ3	200	-1.45513775400225	0.1456311290557618	?-
O14813	200	0.9818049604456708	0.3261959439326503	?+
Q92974	200	1.4408733096770021	0.1496204776794776	?+
P0DUB6_P0DTE7_P0DTE8	300	-0.8383785185921533	0.401818150105082	-?
P01008	300	2.3329981470719487	0.0196482425667551	+?
Q9Y375	200	-0.1147523305271009	0.9086414340904132	?-
Q14839	200	-0.6281684687522082	0.529893583708933	?-
P22749	300	0.9005348899583372	0.3678356665556608	+?
Q8IYA8	200	-0.33737216535245146	0.735836364774282	?-
Q8NEE8	200	0.14745424375800845	0.882773493061911	?+
Q93008	200	0.44569010709159473	0.6558211116711837	?+
Q16552	200	1.077340095261747	0.2813283559185464	?+
Q96MP5	200	-0.5167683207694086	0.6053178968357715	?-
P43489	300	1.159101330685088	0.2464148835502654	+?
P08648	300	3.8788295369896284	0.000104960270132	+?
Q02127	500	1.266859867960924	0.2052054007654226	++
Q6ZVX7	200	-0.5396254903386931	0.5894553338891667	?-
O14625	300	-0.015586545497526654	0.9875642395180828	-?
P07948	300	0.7515445215253849	0.4523250172062255	+?
Q6UX82	200	3.440205924720829	0.0005812717396985	?+
O00221	500	1.6682883234471568	0.0952585047444032	++
Q9H3T3	200	-0.27054284390351474	0.7867426606668374	?-
Q9NYF8	200	0.6867578335127696	0.4922353456175979	?+
Q9NUQ8	200	1.260964190414568	0.2073217491999892	?+
P51955	200	0.7063208152878084	0.4799886516797313	?+
Q5QJ38	200	0.48713617000865056	0.6261618355650044	?+
Q6ZVL6	200	0.048857635567876395	0.9610327504354556	?+
A2A3L6	200	1.6920831006711619	0.090630130128052	?+
Q8N5S3	200	1.4598576631149287	0.1443291968809384	?+
P05089	300	2.148829327965459	0.0316479316489984	+?
Q4FZB7	200	0.45078414686980317	0.6521451282012409	?+
Q15435	200	1.1980468896860654	0.2308987631286356	?+
P59665	300	0.6758469462269369	0.4991378247426624	+?
Q8IXW5	200	-0.01813073977602987	0.9855345551835966	?-
P12104	300	-0.3244487058095387	0.7455983503630179	-?
P42768	300	1.0670640148054533	0.2859429300799763	+?
P09104	300	1.0956953625251942	0.2732121128451713	+?
Q92843	200	0.09173677276040892	0.9269071801258107	?+
Q2QD12	200	-0.17238461793529075	0.8631351642660707	?-
Q13136	200	1.567430076442516	0.1170141984073687	?+
Q9P2E3	200	1.3817192561973104	0.1670579194664184	?+
O60235	300	0.7664453406673895	0.4434113631911703	+?
Q9UPR6	200	-0.5563693553975231	0.5779583835521718	?-
P08133	200	1.2428950692052332	0.2139065029362454	?+
Q5VU43	200	0.04262258955595912	0.9660023879894836	?+
P13682	200	0.7432471585709071	0.4573320568865702	?+
P07339	300	5.879087656437191	4.1253388282281325e-09	+?
Q9Y2F9	200	2.6312625924201227	0.0085068278679953	?+
Q68DQ2	200	-0.698422610205623	0.4849129404291248	?-
P49069	500	3.6196399608000873	0.00029501320913488693	++
P78380	300	0.674417408502709	0.5000459781124369	+?
A2RU48	200	1.3026742471620651	0.1926859977013019	?+
Q8WZ73	200	-1.0338145342784468	0.3012228756081715	?-
P04040	300	4.953345708829413	7.294820388295164e-07	+?
Q6ICG8	200	-0.4221063411850414	0.6729473996429491	?-
Q12774	200	-0.20684491181051554	0.8361309799915605	?-
Q8NF99	200	1.7926832420789254	0.0730235875831997	?+
O95848	200	0.4452629285003547	0.6561297549429089	?+
P22001	200	-0.9429484723291657	0.3457072597520025	?-
Q9HCE0	200	1.5454363988895463	0.1222407417613158	?+
Q9H892	200	-0.8460139573485739	0.3975449580876409	?-
P12111	300	1.823069948189488	0.0682927974492424	+?
Q8WUQ7	200	1.0212673952703308	0.3071277694309227	?+
P15086	300	3.925099513486141	8.66938913400146e-05	+?
A6NLC5	200	0.2502534738662404	0.8023913343218445	?+
Q9NWM3	200	1.6913707067929968	0.0907660233828622	?+
O43597	300	1.2715510268423538	0.2035326864896985	+?
P05026	500	0.4071762221760501	0.6838785641935976	-+
P22676	500	3.1094087936908315	0.0018746215167353374	++
P98082	300	1.3532438558446012	0.1759777389111042	+?
Q86UW9	200	-0.653733296510632	0.5132836475995209	?-
Q8TAP8	200	1.5410727090955805	0.1232990910471892	?+
P45452	500	-1.8261475369133484	0.06782804136294777	--
Q5EBL8	200	-0.24178508373449326	0.8089466975029435	?-
A6NMN3	200	0.43052034064012634	0.6668171736146847	?+
Q8IVW4	200	0.41790875689219964	0.6760138297810466	?+
P21757	300	2.5086446468555206	0.0121195336873127	+?
Q5SQQ9	200	0.6417519358025269	0.5210342618246431	?+
P47813	300	0.4685826057010705	0.6393680128835764	+?
P21817	500	0.8615349434779294	0.38894348418702374	++
O95786	500	0.39272753084578327	0.6945207344394815	++
P21964	300	0.9187108911282261	0.3582468116475273	+?
A6NN73	200	3.2299961507044728	0.0012379188474333	?+
Q9H900	200	0.34155908783922223	0.7326827305200245	?+
O43896	500	2.393054220571159	0.016708771676498358	++
Q5T655	200	0.8663186650551783	0.3863154333096336	?+
P41214	200	0.29362603760794853	0.7690436772415543	?+
P05413	300	1.1696062120872173	0.2421594762718824	+?
Q6ZW76	200	-0.3453152939701004	0.7298573501012824	?-
Q01581	500	-1.855106805545277	0.06358097615891045	--
A6NKC9	200	0.10990880653671575	0.9124816982541344	?+
O75525	200	0.3142864442759861	0.753303492905018	?+
Q9NZS2	200	0.4872288654923037	0.6260961515892414	?+
Q5SXH7	200	-1.5236147060301617	0.1276049873617102	?-
Q8NB46	200	-0.9458571412226039	0.344221456063669	?-
P05091	300	2.906285223497632	0.0036574789012804	+?
Q8WTQ4	200	1.2352323757324144	0.2167440332131028	?+
Q9UKJ3	200	4.3314190328325	1.48151427001085e-05	?+
Q4G0P3	200	1.8182185759449094	0.0690307319245159	?+
O95831	300	2.0046319144172653	0.0450024121752598	+?
O75791	300	0.7167213710929585	0.4735460365321878	+?
P07359	300	1.9668355143249456	0.0492021768050553	+?
P56851	300	-0.724265783979976	0.4689025788279475	-?
P81534	300	3.8796699760674023	0.0001045982863282	+?
Q8WVI7	200	1.9643807834116105	0.0494859496554264	?+
O75015	300	0.7302063150507568	0.4652640830297798	+?
Q01113	200	-1.0907195473544726	0.2753963066435261	?-
Q9BT92	200	0.8222065476487732	0.4109593528876665	?+
Q9UKV5	200	1.3038977825257727	0.1922684364434694	?+
Q9H9S0	200	1.4381821346849202	0.1503823828628811	?+
P98095	300	-0.8966592961589238	0.369900746725163	-?
Q5T8I3	200	0.9349455204102072	0.3498163763425682	?+
P35225	500	-0.8049182816163248	0.42086683799288094	--
A5PLL1	200	1.9384687099024585	0.0525660647061561	?+
P24387	300	4.8708000188356735	1.1114729169919242e-06	+?
Q8NDH6	200	-0.5749066211980273	0.5653544516994726	?-
O95183	300	2.0183983056730224	0.0435497957125201	+?
Q8WXR4	200	1.7717144137794751	0.0764419757808228	?+
P49908	300	1.6514792341547682	0.0986407575581129	+?
P09525	300	0.4741651851026603	0.6353821178381767	+?
Q01973	300	-1.1453803724650022	0.2520516252655902	-?
Q96J92	200	0.5602104759452804	0.5753358822899773	?+
Q9NXR5	200	0.8315772432742543	0.4056476115340683	?+
P02730	300	3.505269388835903	0.0004561454817428	+?
A8MQ03	200	0.36666133570447823	0.7138716504407208	?+
Q5SQS7	200	1.2009351887824853	0.2297763429764641	?+
Q06945	200	0.32883373240029595	0.7422813648963876	?+
Q8N111	200	-0.5204637558887669	0.6027403831664794	?-
Q99748	200	2.387726085023577	0.0169529718652441	?+
P30046	300	4.495150811374288	6.9520656857822415e-06	+?
P15085	300	4.198794790454238	2.683393569024546e-05	+?
P31785	300	0.9325013910025653	0.3510774681487638	+?
A8MZ36	200	0.9880880917451094	0.3231095072778096	?+
Q03393	200	4.1259689218089495	3.691771240747701e-05	?+
O75886	200	0.7621916045487703	0.445945656066718	?+
P24530	500	0.6841859774304484	0.49385773580129466	++
Q9NQV5	200	-0.17078581585741695	0.8643921825160171	?-
Q9NVF7	200	-0.1295919661846374	0.8968892597012175	?-
P13693	300	0.3837671796766375	0.7011510156692502	+?
Q96LD8	200	1.6730201684942023	0.0943233257093294	?+
P08254	300	-3.1480564649675267	0.0016435994126989	-?
Q14031	200	2.6216436765840756	0.0087506868682051	?+
Q14207	200	0.6013585092026424	0.5476012272881281	?+
P14854	300	2.7191287450318833	0.0065454126103691	+?
P19827	300	0.9860433512051088	0.3241118401745508	+?
Q49A88	200	0.4816659816903934	0.6300432457420118	?+
Q9C098	200	-0.9700035888870993	0.3320447032303595	?-
P17948	300	0.20911780621599396	0.8343562746465396	+?
O75821	200	1.27094541159289	0.2037480694214702	?+
P01258	300	4.404285111790047	1.0613328491336588e-05	+?
O60895	200	-0.3321504556254876	0.7397756526046032	?-
P62330	300	2.802400507235234	0.0050723859282896	+?
P34947	500	3.3429191843174673	0.0008290203962883034	++
Q8WW18	200	-0.009628276298239079	0.9923178656883924	?-
Q9BZC7	200	1.817794196046595	0.0690955940645862	?+
Q5VZ66	200	-0.8422103546442476	0.3996702188483858	?-
P41440	200	1.1146358135387537	0.2650065167827108	?+
Q7Z6A9	200	0.17235144140301306	0.863161244978281	?+
P78346	200	1.471715528213459	0.141097712562542	?+
P31371	500	0.15746298200500786	0.8748799799882994	+-
Q68DV7	200	-0.315038080332728	0.7527327409583129	?-
P14778	300	1.9122130576117486	0.0558488719620409	+?
Q14626	200	1.2627208997276864	0.2066895003613218	?+
P03956	300	1.341359020158885	0.1798039159331886	+?
P50502	300	2.1378210297606532	0.0325312715204494	+?
P06731	500	3.8484066547388136	0.0001188885819413072	++
Q9Y5I3	200	0.16325902369682527	0.8703144953350042	?+
P34910	500	-1.510128164671379	0.13101072408835945	--
Q9Y217	200	0.4459296515488775	0.655648062730916	?+
Q16774	200	1.7242588325604171	0.0846611275281853	?+
Q96HE9	200	-1.8920787721242593	0.0584804862001974	?-
Q9BV20	200	0.6592409110813607	0.509741079657247	?+
Q5T5P2	200	1.7624722338749454	0.0779895436354964	?+
O43186	500	-0.4081630431215626	0.683153978554671	-+
P05305	300	0.8450348278813116	0.3980913938543189	+?
O43866	300	1.7023998468583441	0.0886804387434065	+?
O94903	300	0.47905362416255565	0.6319004805877284	+?
P39748	500	-0.956588242808399	0.33877512544334676	--
Q02045	200	-1.2099188630151454	0.2263100283252023	?-
Q96BD8	200	-0.8689939793668563	0.3848504238492544	?-
Q7Z3T8	200	1.2302580720094776	0.2186004797478268	?+
O60308	200	1.4071116988163348	0.159394269624939	?+
Q8IV48	200	-0.9057789608797674	0.365052859055327	?-
Q5SYC1	200	-1.3529422755917937	0.176074072243284	?-
P10451	300	-1.3359931351734216	0.1815515171160611	-?
P40313	300	-2.0860020306583333	0.0369784391193214	-?
Q6J272	200	-1.6906443700853218	0.0909047449947502	?-
Q6ZNJ1	200	1.6227035791117412	0.1046527859260405	?+
O43739	500	1.4037300200037188	0.1603992595255399	++
Q9P272	200	-0.31903841367942676	0.749697383740931	?-
Q96C45	200	0.36895590704084774	0.712160590697895	?+
Q5DX21	200	-0.3492357359243076	0.7269123397457573	?-
O76031	200	-1.2194460675478749	0.2226749340683661	?-
